s_type	para	attr	attrtime	transfer	type	area	useflg	count	flg	n0	n1	max_damage	muteki_time	badst	percentage	para2	equipID	hitbk_cnt	hitbk_rate	flg2	weapontype	fuyoeff	shild_dmg	light_attack_mag	sortId	sortType	coolTime	wincePow
16	10	1	300	0	1	32834	1	1	2147483649	75	0	9999	0	64	60	0	0	10	12	524544	0	0	0	0	1124	999	-1	75
16	0	0	0	0	1	32834	1	0	2147483648	1	0	0	0	0	0	0	0	10	5	524288	0	0	0	0	1125	999	-1	1
16	30	256	300	0	3	32770	1	1	1073741825	95	0	9999	0	8192	50	0	0	10	5	0	0	0	0	0	1126	999	-1	95
16	42	256	0	0	3	32770	1	1	3221225473	145	0	999	0	0	0	1	0	10	5	128	0	0	0	0	1127	999	-1	145
16	0	0	0	0	1	32769	1	1	2147483648	1	0	0	0	0	0	0	0	10	5	2097408	0	0	0	0	1128	999	-1	1
16	3	1	300	0	1	32834	1	1	2147483649	60	0	9999	0	2048	80	0	0	10	12	524544	0	0	0	0	1129	999	-1	60
16	3	1	300	0	1	32834	1	1	2147483649	60	0	9999	0	2048	80	0	0	10	12	524544	0	0	0	0	1130	999	-1	60
16	3	1	300	0	1	32834	1	1	2147483649	60	0	9999	0	2048	80	0	0	10	12	524544	0	0	0	0	1131	999	-1	60
16	3	1	300	0	1	32834	1	1	2147483649	60	0	9999	0	2048	80	0	0	10	12	524544	0	0	0	0	1132	999	-1	60
16	3	1	300	0	1	32834	1	1	2147483649	60	0	9999	0	2048	80	0	0	10	12	524544	0	0	0	0	1133	999	-1	60
16	30	1	300	0	1	32897	1	1	3221225473	115	0	9999	0	1	80	0	0	10	12	131072	0	0	0	0	1134	999	-1	115
16	21	1	300	0	1	32897	1	3	1073741825	47	0	9999	1	8192	20	0	0	10	12	2230272	0	0	0	0	1135	999	-1	47
16	35	32	300	0	3	32770	1	1	3221225473	40	0	9999	0	8	100	0	0	30	30	0	0	0	0	0	1136	999	-1	40
16	50	256	300	0	3	32802	1	1	1073741825	10	0	9999	0	128	85	2	0	10	5	128	0	0	0	0	1137	999	-1	10
16	36	256	300	0	3	32770	1	1	1073741825	80	0	9999	0	2048	100	0	0	10	5	0	0	0	0	0	1138	999	-1	80
16	42	256	300	0	3	32770	1	1	1073741825	140	0	9999	0	0	0	1	0	10	5	128	0	0	0	0	1139	999	-1	140
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1140	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1141	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1142	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1143	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1144	999	-1	1
16	42	256	300	0	3	32770	1	1	1207959553	60	0	9999	0	65536	100	3	0	20	3	0	0	0	0	0	1145	999	-1	60
16	44	256	300	0	3	32770	1	1	1073741825	60	0	9999	0	8192	30	0	0	30	30	0	0	0	0	0	1146	999	-1	60
16	50	256	300	0	3	32770	1	1	1073741825	60	0	9999	0	8192	50	0	0	20	3	0	0	0	0	0	1147	999	-1	60
16	32	256	300	0	3	32834	1	1	1073741841	120	0	9999	0	0	40	0	0	20	22	128	0	0	0	0	1148	999	-1	120
16	5	0	0	0	3	32770	1	6	1073741825	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1149	999	-1	1
16	5	512	0	1	3	16401	7	1	1073745924	40	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	1150	999	-1	40
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1151	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1152	999	-1	1
16	0	0	0	0	1	32769	1	1	0	1	0	0	0	0	0	0	0	10	5	256	0	0	0	0	1153	999	-1	1
16	32	0	1500	1	3	16433	1	1	1073741856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154	999	-1	0
0	0	256	300	0	1	32897	1	1	1073741833	220	0	9999	0	0	0	0	20480	10	10	0	0	0	0	0	1155	999	-1	220
16	22	256	300	0	3	32769	1	1	1073741833	80	0	9999	30	192	80	0	0	10	12	0	0	0	0	0	1156	999	-1	80
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1157	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1158	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1159	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1160	999	-1	1
16	0	256	360	0	1	32834	1	1	1073741841	100	0	9999	0	8192	100	0	0	10	12	131072	0	0	0	0	1161	999	-1	100
16	32	256	300	0	3	32770	1	1	1073741825	75	0	9999	0	64	60	0	0	20	22	0	0	0	0	0	1162	999	-1	75
16	46	256	300	0	3	32770	1	1	1073741825	130	0	9999	0	256	60	0	0	20	22	0	0	0	0	0	1163	999	-1	130
16	24	4	300	1	3	32770	1	1	1073741825	130	0	9999	0	16	100	3	0	10	12	0	0	0	0	0	1164	999	-1	130
16	26	128	300	0	3	32770	1	1	1073741825	100	0	9999	0	128	30	0	0	10	5	2097152	0	0	0	0	1165	999	-1	100
16	5	512	0	1	3	16401	7	1	1073745924	40	0	1500	0	0	0	0	20480	0	0	0	0	0	0	0	1166	999	-1	40
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1167	999	-1	1
16	0	0	0	0	3	32770	1	6	1	1	0	0	0	0	0	2	0	10	5	2097280	0	0	0	0	1168	999	-1	1
16	0	0	0	0	3	32770	1	6	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1169	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	2097152	0	0	0	0	1170	999	-1	1
16	180	256	300	1	4099	32770	1	1	1073741825	200	0	9999	0	0	0	0	0	20	30	131200	0	0	0	0	1171	999	-1	200
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1172	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1173	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1174	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	2097152	0	0	0	0	1175	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	2097152	0	0	0	0	1176	999	-1	1
16	40	4	300	1	3	32770	1	1	1	40	0	9999	0	16	100	0	0	10	12	0	0	0	0	0	1177	999	-1	40
16	40	16	300	1	3	32770	1	1	1	40	0	9999	0	4	100	0	0	0	0	0	0	0	0	0	1178	999	-1	40
16	30	32	300	1	3	32962	1	1	1073741825	35	0	9999	0	8200	100	0	0	40	60	0	866	0	0	0	1179	999	-1	35
16	15	1	300	0	1	32834	1	5	1073741825	110	0	9999	0	2048	45	0	0	10	12	0	0	0	0	0	1180	999	-1	110
16	15	1	300	0	1	32834	1	5	1073741825	110	0	9999	0	2048	45	0	0	10	12	0	0	0	0	0	1181	999	-1	110
16	24	256	300	0	3	32770	1	1	1	200	0	9999	0	0	30	3	0	10	5	128	0	0	0	0	1182	999	-1	200
16	64	512	-1	1	3	16436	1	1	2181038112	0	50	0	0	0	0	0	0	10	5	8	0	0	0	0	1183	999	-1	0
16	64	512	-1	1	3	16436	1	1	2181038112	0	50	0	0	0	0	0	0	10	5	8	0	0	0	0	1184	999	-1	0
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1185	999	-1	1
0	0	1	300	0	1	32897	1	1	2147483649	40	0	9999	0	8192	100	0	0	10	12	0	0	0	0	0	1186	999	-1	40
16	0	1	0	0	3	32770	1	1	2147483649	55	0	9999	0	0	0	0	0	10	5	0	0	0	0	0	1187	999	-1	55
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1188	999	-1	1
16	30	256	300	0	3	32834	1	1	1073741825	130	0	9999	0	0	0	0	0	15	20	0	0	0	0	0	1189	999	-1	130
16	20	128	300	1	3	32772	1	1	1073741825	10	0	9999	0	4096	40	0	0	0	0	0	0	0	0	0	1190	999	-1	10
16	60	64	300	0	3	32770	1	1	2097153	0	100	9999	0	1	40	3	0	10	5	131200	0	0	0	0	1191	999	-1	0
16	8	512	1800	1	3	16432	1	1	33554464	0	50	0	0	0	0	0	0	10	5	8	0	0	0	0	1192	999	-1	0
16	30	0	1200	1	4099	16402	1	1	512	0	0	9999	0	524288	100	0	0	0	0	0	0	0	0	0	1193	999	-1	0
16	5	0	0	1	3	32788	1	1	3221225472	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1194	999	-1	1
16	5	512	0	1	3	16401	7	1	2147487748	40	0	1500	0	0	0	0	20480	0	0	0	0	0	0	0	1195	999	-1	40
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1196	999	-1	1
0	0	1	300	0	1	32897	1	0	2147483649	0	0	9999	0	8192	100	0	0	10	12	0	0	0	0	0	1197	999	-1	0
16	0	1	0	0	3	32770	1	1	2147483649	55	0	9999	0	0	0	0	0	10	5	0	0	0	0	0	1198	999	-1	55
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1199	999	-1	1
16	0	0	300	0	3	32770	1	6	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1200	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1201	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1202	999	-1	1
16	13	1	300	0	1	32770	1	3	1073741825	23	0	9999	1	8192	5	0	0	10	5	2099200	0	0	0	0	1203	999	-1	23
16	21	1	300	0	1	32770	1	8	1073741825	10	0	9999	1	8192	4	0	0	10	5	2099200	0	0	0	0	1204	999	-1	10
16	15	1	300	0	1	32770	1	1	1073741825	120	0	9999	1	8192	8	0	0	10	5	2097152	0	0	0	0	1205	999	-1	120
16	20	2	300	0	3	32769	1	1	3221225473	50	0	9999	0	0	0	0	0	10	5	131072	0	0	0	0	1206	999	-1	50
16	0	0	0	0	3	32770	1	6	3221225473	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1207	999	-1	1
16	12	2	300	0	3	32769	1	4	3221225473	20	0	9999	8	0	0	0	0	10	5	2048	0	0	0	0	1208	999	-1	20
16	1	2	300	0	3	32769	1	4	3221225473	18	0	999	1	2	100	0	0	10	5	2048	0	0	0	0	1209	999	-1	18
16	1	2	300	0	3	32769	1	4	3221225473	18	0	999	1	1	100	0	0	10	5	2048	0	0	0	0	1210	999	-1	18
16	40	256	300	0	3	32770	1	1	1073741825	140	0	9999	0	0	0	2	0	10	5	128	0	0	0	0	1211	999	-1	140
16	0	0	0	0	3	32770	1	0	2147483648	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1212	999	-1	0
16	0	0	0	0	3	32770	1	1	3221225473	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1213	999	-1	1
0	0	0	0	0	3	32770	1	0	2147483648	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1214	999	-1	0
0	3	1	300	0	1	32769	1	3	3221225473	50	0	9999	1	8192	6	0	0	10	5	2048	0	0	0	0	1215	999	-1	50
16	13	4	300	0	1	32770	1	3	3221225473	48	0	9999	1	16	100	0	0	10	5	2048	0	0	0	0	1216	999	-1	48
16	20	1	300	0	1	32770	1	1	1073741833	150	0	9999	0	8192	8	0	0	10	5	8	0	8192	0	0	1217	999	-1	150
16	20	128	300	1	3	32774	1	1	1073741825	10	0	9999	0	128	40	0	0	10	12	0	0	0	0	0	1218	999	-1	10
16	12	2	300	0	3	32769	1	6	3221225473	22	0	9999	8	0	0	0	0	10	5	2048	0	0	0	0	1219	999	-1	22
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1220	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1221	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1222	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1223	999	-1	1
0	0	1	300	0	1	32770	1	6	1610612745	48	0	9999	1	8192	6	1	0	12	18	2048	0	0	0	0	1224	999	-1	48
0	0	1	300	0	1	32769	1	3	1073741825	32	0	9999	1	8192	5	0	0	10	5	2048	0	0	0	0	1225	999	-1	32
16	13	16	300	0	1	32769	1	3	1073741825	24	0	9999	1	4	100	0	0	10	5	2048	0	0	0	0	1226	999	-1	24
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1227	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1228	999	-1	1
0	0	1	300	0	1	32769	1	10	1073741825	45	0	9999	8	8192	20	0	0	10	5	2048	0	0	0	0	1229	999	-1	45
16	13	32	300	0	3	32770	1	3	1610612737	46	0	9999	10	8	100	0	0	10	5	2048	0	0	0	0	1230	999	-1	46
16	42	256	300	1	3	32770	1	1	1073741825	150	0	9999	0	0	0	2	0	20	30	128	0	0	0	0	1231	999	-1	150
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1232	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1233	999	-1	1
0	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1234	999	-1	1
0	5	1	300	0	1	32769	1	3	3221225473	32	0	9999	1	8192	6	0	0	10	5	2048	0	0	0	0	1235	999	-1	32
0	0	1	300	0	1	32770	1	6	1610612745	44	0	9999	1	8192	10	1	0	12	18	2048	0	0	0	0	1236	999	-1	44
0	0	1	300	0	1	32769	1	10	1	20	0	9999	1	0	0	0	0	10	5	2048	0	0	0	0	1237	999	-1	20
0	0	1	300	0	1	32769	1	10	1	115	0	9999	0	0	0	0	0	10	5	0	0	0	0	0	1238	999	-1	115
16	20	1	300	0	1	32770	1	1	3221225481	68	0	9999	0	8192	10	0	0	10	5	8	0	8192	0	0	1239	999	-1	68
16	20	128	300	1	4099	32774	1	1	0	10	0	9999	0	128	40	0	0	10	12	0	0	0	0	0	1240	999	-1	10
0	0	0	0	0	10	32770	1	6	3221225473	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1241	999	-1	1
16	180	256	300	1	3	32770	1	1	1073741825	100	0	9999	0	0	0	2	0	20	30	128	0	0	0	0	1242	999	-1	100
0	0	0	0	0	3	32770	1	0	2147483648	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1243	999	-1	0
16	6	4	300	0	1	32770	1	3	3758096385	30	0	9999	1	16	100	0	0	10	5	2048	0	0	0	0	1244	999	-1	30
16	6	16	300	0	1	32770	1	3	3758096385	34	0	9999	1	4	100	0	0	10	5	2048	0	0	0	0	1245	999	-1	34
16	13	32	300	0	1	32770	1	3	1610612737	42	0	9999	10	8	100	0	0	10	5	2048	0	0	0	0	1246	999	-1	42
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1247	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1248	999	-1	1
16	0	0	0	0	3	32770	1	1	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1249	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	256	0	0	0	0	1250	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	256	0	0	0	0	1251	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	256	0	0	0	0	1252	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1253	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1254	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1255	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1256	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1257	999	-1	1
16	32	256	300	1	3	32770	1	1	1073741825	140	0	9999	0	0	0	0	0	20	30	2097152	0	0	0	0	1258	999	-1	140
16	60	256	300	1	3	32770	1	1	1073741825	130	0	9999	0	0	40	2	0	20	30	2097280	0	0	0	0	1259	999	-1	130
16	78	32	300	1	3	32774	1	1	3221225473	130	0	9999	0	8	100	0	0	10	12	128	0	0	0	0	1260	999	-1	130
16	15	256	300	1	3	32770	1	1	1073741825	55	0	9999	0	8192	100	0	0	10	5	133120	0	0	0	0	1261	999	-1	55
16	30	256	300	1	3	32770	1	1	1073741825	58	0	9999	0	0	0	0	0	30	50	2097152	0	0	0	0	1262	999	-1	58
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1263	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1264	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1265	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1266	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1267	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1268	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1269	999	-1	1
16	0	0	0	0	3	32770	1	1	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1270	999	-1	1
16	0	0	0	0	3	32770	1	1	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1271	999	-1	1
16	30	256	300	1	3	32770	1	1	1073741825	160	0	9999	0	0	40	0	0	20	30	2097152	0	0	0	0	1272	999	-1	160
16	78	4	300	1	3	32774	1	1	3221225473	130	0	999	0	16	100	0	0	10	12	128	0	0	0	0	1273	999	-1	130
16	78	16	300	1	3	32774	1	1	3221225473	130	0	999	0	4	100	0	0	10	12	128	0	0	0	0	1274	999	-1	130
16	15	256	300	1	3	32770	1	2	1073741825	55	0	9999	0	8192	100	0	0	10	5	133120	0	0	0	0	1275	999	-1	55
16	5	512	0	1	3	16401	7	1	3221229572	40	0	1500	0	0	0	0	20480	0	0	0	0	0	0	0	1276	999	-1	40
16	30	256	300	0	3	32834	1	1	1073741825	130	0	9999	0	0	0	0	0	15	20	0	0	0	0	0	1277	999	-1	130
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1278	999	-1	1
16	0	0	0	0	3	32770	1	6	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1279	999	-1	1
16	0	0	0	0	3	32770	1	6	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1280	999	-1	1
16	0	0	0	0	3	32770	1	6	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1281	999	-1	1
16	78	4	300	1	3	32774	1	1	1073741825	130	0	9999	0	16	100	0	0	10	12	0	0	0	0	0	1282	999	-1	130
16	78	32	300	1	3	32774	1	1	1073741825	130	0	9999	0	8	100	0	0	10	12	0	0	0	0	0	1283	999	-1	130
16	78	8	300	1	3	32774	1	1	1073741825	130	0	9999	0	2	100	0	0	10	12	0	0	0	0	0	1284	999	-1	130
16	78	16	300	1	3	32774	1	1	1073741825	130	0	9999	0	4	100	0	0	10	12	0	0	0	0	0	1285	999	-1	130
16	0	0	0	0	3	32770	1	0	1073741824	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1286	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1287	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1288	999	-1	1
16	0	0	0	0	1	32770	1	6	1	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1289	999	-1	1
16	0	0	0	0	1	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1290	999	-1	1
16	10	1	300	16	3	32770	1	1	1073741825	30	0	9999	120	8192	5	0	0	10	5	2230272	0	0	0	0	1291	999	-1	30
16	20	1	300	16	3	32770	1	1	1	30	0	9999	120	8192	10	0	0	10	5	2230272	0	0	0	0	1292	999	-1	30
16	30	1	300	16	3	32770	1	1	1	30	0	9999	120	8192	10	0	0	10	5	2230272	0	0	0	0	1293	999	-1	30
16	40	1	300	16	3	32770	1	1	1	55	0	9999	30	8192	60	0	0	10	5	131072	0	0	0	0	1294	999	-1	55
0	0	0	0	0	0	32770	1	0	2147483648	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1295	999	-1	1
16	20	512	0	0	3	32770	1	1	1073758225	40	0	9999	0	0	0	0	0	10	5	0	0	0	0	0	1296	999	-1	40
16	10	1	300	16	1	32897	1	1	1073741833	110	0	9999	3	2048	50	0	0	10	12	0	0	0	0	0	1297	999	-1	110
16	0	0	300	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1298	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1299	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1300	999	-1	1
16	0	0	0	0	3	32770	1	6	2147483649	1	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1301	999	-1	1
0	0	0	0	0	3	1	1	0	2147483648	0	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1302	999	-1	0
0	0	0	0	0	3	1	1	0	2147483648	0	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1303	999	-1	0
0	0	0	0	0	3	1	1	0	2147483648	0	0	0	0	0	0	2	0	10	5	128	0	0	0	0	1304	999	-1	0
0	0	1024	300	0	1	32770	1	1	2147483649	10	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1305	999	-1	10
0	0	1024	300	0	1	32770	1	1	2147483649	7	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1306	999	-1	7
0	0	1024	300	0	1	32770	1	1	2147483657	20	0	9999	1	0	0	1	8192	10	13	16	0	0	0	0	1307	999	-1	20
0	0	1024	300	0	1	32770	1	1	2147483649	10	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1308	999	-1	10
0	0	1024	300	0	1	32770	1	1	2147483649	10	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1309	999	-1	10
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1310	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1311	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1312	999	-1	100
0	0	1024	300	0	1	32770	1	1	2147483649	10	0	9999	1	0	0	0	8192	10	5	16	0	0	0	0	1313	999	-1	10
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1314	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1315	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1316	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1317	999	-1	100
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1318	999	-1	100
0	0	1024	300	0	1	32770	1	3	536870921	3	0	9999	1	8192	3	0	8192	0	0	2064	0	0	0	0	1319	999	-1	3
0	0	1024	300	0	1	32770	1	1	9	16	0	9999	1	8192	8	2	8192	8	90	16	0	0	0	0	1320	999	-1	16
0	0	2	300	0	2	32785	1	1	2147483649	3	0	9999	0	16384	100	0	8192	10	5	0	0	0	0	0	1321	999	-1	0
0	0	2	300	0	2	32785	1	1	2147483649	3	0	9999	0	16384	100	0	8192	10	5	0	0	0	0	0	1322	999	-1	0
0	0	0	0	0	3	1	1	0	2147483648	0	0	0	0	0	0	0	8192	0	0	0	0	0	0	0	1323	999	-1	0
0	5	256	300	0	1	32769	1	1	2147549195	150	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1324	999	-1	0
0	8	256	300	0	1	32769	1	1	2147549195	150	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1325	999	-1	0
0	0	256	300	0	1	32769	1	1	2147549195	150	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1326	999	-1	0
0	0	256	300	0	1	32769	1	1	2147483657	100	0	9999	1	0	0	0	8192	10	0	0	0	0	0	0	1327	999	-1	0
0	0	0	0	0	0	32770	1	0	2147483649	0	0	0	0	0	0	0	8192	0	0	0	0	0	0	0	1328	999	-1	0
0	0	0	0	0	0	32770	1	0	2147483649	0	0	0	0	0	0	0	8192	0	0	0	0	0	0	0	1329	999	-1	0
0	0	1024	300	0	1	32770	1	1	2147500033	7	0	9999	1	0	0	0	8192	10	5	16	0	0	0	5	1330	999	-1	7
0	0	1024	300	0	1	32770	1	1	2147500033	10	0	9999	1	0	0	0	8192	20	25	16	0	0	0	5	1331	999	-1	10
0	0	0	0	0	0	32770	1	0	2147483649	0	0	0	0	0	0	0	8192	0	0	0	0	0	0	0	1332	999	-1	0
0	0	1024	300	0	1	32770	1	1	2147500033	10	0	9999	1	0	0	0	8192	13	20	16	0	0	0	15	1333	999	-1	10
0	0	0	0	0	0	32770	1	0	2147483649	0	0	0	0	0	0	0	8192	0	0	0	0	0	0	0	1334	999	-1	0
0	0	1024	300	0	1	32770	1	1	2147483649	5	0	9999	1	0	0	0	8192	10	5	16	0	0	0	6	1335	999	-1	3
0	0	1024	300	0	1	32770	1	1	2147483649	7	0	9999	1	0	0	0	8192	10	5	16	0	0	0	6	1336	999	-1	7
